Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,524,Nepal,NPL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,3663437,,3663437,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,64970917,,64970917,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,533,Aruba,ABW,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,5575460,,5575460,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,540,New Caledonia,NCL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,11551781,,11551781,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,548,Vanuatu,VUT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1779086,,1779086,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,15955190,,15955190,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,562,Niger,NER,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,4879621,,4879621,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,566,Nigeria,NGA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,196945219,,196945219,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,574,Norfolk Isds,NFK,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,266896,,266896,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1549763123,,1549763123,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,581,United States Minor Outlying Islands,UMI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,11044141,,11044141,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,359013716,,359013716,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,75688675,,75688675,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,598,Papua New Guinea,PNG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,33294256,,33294256,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,600,Paraguay,PRY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,6911522,,6911522,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,604,Peru,PER,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,375120856,,375120856,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,458949680,,458949680,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,612,Pitcairn,PCN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,144299,,144299,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,207051718,,207051718,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,174616634,,174616634,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,624,Guinea-Bissau,GNB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,12884,,12884,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,626,Timor-Leste,TLS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,79740,,79740,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,634,Qatar,QAT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,196669596,,196669596,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,642,Romania,ROU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,78665976,,78665976,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,781378649,,781378649,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,646,Rwanda,RWA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,3003457,,3003457,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,654,Saint Helena,SHN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,72987,,72987,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,659,Saint Kitts and Nevis,KNA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,5889882,,5889882,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,660,Anguilla,AIA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1684563,,1684563,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,662,Saint Lucia,LCA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,9557985,,9557985,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,666,Saint Pierre and Miquelon,SPM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,17964793,,17964793,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,670,Saint Vincent and the Grenadines,VCT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,10652483,,10652483,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,678,Sao Tome and Principe,STP,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,115307,,115307,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,686,Senegal,SEN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,31547093,,31547093,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,694,Sierra Leone,SLE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,4913162,,4913162,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,688,Serbia,SRB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,16849759,,16849759,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,690,Seychelles,SYC,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,973464,,973464,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,703,Slovakia,SVK,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,24025800,,24025800,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,193324652,,193324652,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,48897941,,48897941,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,706,Somalia,SOM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,2534650,,2534650,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,716,Zimbabwe,ZWE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,7471602,,7471602,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,732,Western Sahara,ESH,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,43929,,43929,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,736,Fmr Sudan,SDN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,98778144,,98778144,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,740,Suriname,SUR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,10867128,,10867128,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,748,Eswatini,SWZ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,9700525,,9700525,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,333900206,,333900206,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,760,Syria,SYR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,53912207,,53912207,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,762,Tajikistan,TJK,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,3144817,,3144817,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,498690667,,498690667,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,768,Togo,TGO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,17614110,,17614110,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,776,Tonga,TON,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,187538,,187538,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,232720390,,232720390,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,99915170,,99915170,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,783246628,,783246628,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,795,Turkmenistan,TKM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,6802193,,6802193,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,796,Turks and Caicos Isds,TCA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,6828112,,6828112,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,800,Uganda,UGA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,9193779,,9193779,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,98683667,,98683667,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,807,North Macedonia,MKD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,13997676,,13997676,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,561729161,,561729161,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,32620570,,32620570,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,854,Burkina Faso,BFA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,36200754,,36200754,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,858,Uruguay,URY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,24042963,,24042963,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,860,Uzbekistan,UZB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,13695212,,13695212,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,532529206,,532529206,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,876,Wallis and Futuna Isds,WLF,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,25411,,25411,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,882,Samoa,WSM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,507829,,507829,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,887,Yemen,YEM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,27787846,,27787846,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,9688610,,9688610,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1,,1,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1017420174,,1017420174,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1666208708,,1666208708,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,566304578,,566304578,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,981934314,,981934314,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1879252816,,1879252816,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,264679008,,264679008,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1043572429,,1043572429,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,391920619,,391920619,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,952730657,,952730657,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1404142941,,1404142941,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,3100333914,,3100333914,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1143196571,,1143196571,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1561043984,,1561043984,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1312173849,,1312173849,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,2419939687,,2419939687,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,4220206046,,4220206046,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,7299595427,,7299595427,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,3250434923,,3250434923,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,9797289632,,9797289632,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,2351621235,,2351621235,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1557928978,,1557928978,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,10588184304,,10588184304,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,236480911520,,236480911520,0
H3,2009,2009,2009,5,0,0,X,124,Canada,CAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,315176831385,,315176831385,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,4,Afghanistan,AFG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,97904111,,97904111,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,8,Albania,ALB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,33697884,,33697884,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,10,Antarctica,ATA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,726705,,726705,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,290349485,,290349485,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,16,American Samoa,ASM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1408356,,1408356,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,20,Andorra,AND,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,85887,,85887,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,24,Angola,AGO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,189390254,,189390254,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,28,Antigua and Barbuda,ATG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,19511749,,19511749,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,31,Azerbaijan,AZE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,19357212,,19357212,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,275804849,,275804849,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,342227449,,342227449,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,151166454,,151166454,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,48,Bahrain,BHR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,63655487,,63655487,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,50,Bangladesh,BGD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,578339099,,578339099,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,51,Armenia,ARM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,18389352,,18389352,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,39076870,,39076870,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,2092975805,,2092975805,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,60,Bermuda,BMU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,42100308,,42100308,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,64,Bhutan,BTN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1573653,,1573653,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,68,Bolivia (Plurinational State of),BOL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,47504427,,47504427,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,4659219,,4659219,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,72,Botswana,BWA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,3635327,,3635327,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,84,Belize,BLZ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,6482187,,6482187,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,92,Br. Virgin Isds,VGB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,21760010,,21760010,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,86,Br. Indian Ocean Terr.,IOT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,2128827,,2128827,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,90,Solomon Isds,SLB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,75006,,75006,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,96,Brunei Darussalam,BRN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,11805696,,11805696,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,114211444,,114211444,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,112,Belarus,BLR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,1621546,,1621546,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,116,Cambodia,KHM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,4050182,,4050182,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,104,Myanmar,MMR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,2669311,,2669311,0
H3,2010,2010,2010,5,0,0,X,124,Canada,CAN,108,Burundi,BDI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,,-1,N/A,,,,900561,,900561,0
